0.000000 0.029302572951994676 -4.254154618879274
0.050000 0.02741606116143558 -4.258544289392264
0.100000 0.025672671485338583 -4.262688222895937
0.150000 0.023996331652657688 -4.2667083989014465
0.200000 0.022459849529450793 -4.270495251760473
0.250000 0.0210512289191378 -4.274065578528348
0.300000 0.019759452303340197 -4.277434873256934
0.350000 0.018574419530448694 -4.280617424352874
0.400000 0.0174868865974247 -4.283626406300687
0.450000 0.016488405456918542 -4.286473965717233
0.500000 0.015571265542934754 -4.289171301800182
0.550000 0.014728437513408466 -4.291728741305014
0.600000 0.0139535195561038 -4.294155808236484
0.650000 0.013238183020312988 -4.296462650808621
0.700000 0.01257960915531342 -4.298656135508803
0.750000 0.011972745642978566 -4.300743833413849
0.800000 0.01141303575393593 -4.3027327265899356
0.850000 0.010896357330857143 -4.3046292613601995
0.900000 0.01041897402746983 -4.3064393949963895
0.950000 0.00997749474618459 -4.308168637299181
1.000000 0.009568838918955436 -4.309822087992114
1.050000 0.00919020619805977 -4.311404470558338
1.100000 0.00883904964291915 -4.312920162978304
1.150000 0.00851305178762729 -4.3143732257230285
1.200000 0.008210103156216064 -4.315767427290199
1.250000 0.007928282901634276 -4.3171062675253555
1.300000 0.007666257697742651 -4.3183944480340966
1.350000 0.00742202614781462 -4.319633738019945
1.400000 0.007194135393699952 -4.320826966396782
1.450000 0.006981261981071185 -4.321976767097857
1.500000 0.006782200167947394 -4.323085593996477
1.550000 0.006595851294267874 -4.32415573458806
1.600000 0.006421214114730844 -4.3251893225427835
1.650000 0.006257376006431059 -4.326188349228166
1.700000 0.006103504970241147 -4.32715467429205
1.750000 0.005958842352395521 -4.328090035388239
1.800000 0.0058226962193366205 -4.328996057119623
1.850000 0.005694435325679592 -4.329874259266711
1.900000 0.005573483620260333 -4.330726064363419
1.950000 0.005459315240958773 -4.331552804676188
2.000000 0.005351449953820975 -4.3323557286374506
2.050000 0.005249448995737538 -4.333136006779811
2.100000 0.005152911285332351 -4.333894737212921
2.150000 0.00505938979328846 -4.334634188724424
2.200000 0.004970822934119212 -4.335354156886845
2.250000 0.004886720603220596 -4.33605560130417
2.300000 0.004806680631538995 -4.336739411649139
