1.450000000000000622e+00 5.594820577492498614e-06 -1.927315699225546242e+00
1.500000000000000666e+00 4.688885613113313866e-06 -1.927346320523837253e+00
1.550000000000000711e+00 3.929617979903099467e-06 -1.927374311782047878e+00
1.600000000000000755e+00 3.293278692861889567e-06 -1.927399901962320028e+00
1.650000000000000799e+00 2.759969691012997828e-06 -1.927423299605296458e+00
1.700000000000000844e+00 2.313012694266092240e-06 -1.927444694728290830e+00
1.750000000000000888e+00 1.938428455972029951e-06 -1.927464260535269869e+00
1.800000000000000933e+00 1.624500162833442118e-06 -1.927482154959043070e+00
1.850000000000000977e+00 1.361407432565187037e-06 -1.927498522053579189e+00
1.900000000000001021e+00 1.140919462017109254e-06 -1.927513493252280830e+00
1.950000000000001066e+00 9.561378262468167577e-07 -1.927527188506167111e+00
2.000000000000000888e+00 8.012808558888195876e-07 -1.927539717314342704e+00
2.050000000000000711e+00 6.715029057247079436e-07 -1.927551179657710279e+00
2.100000000000000533e+00 5.627428474319629004e-07 -1.927561666845669430e+00
2.150000000000000355e+00 4.715970924884516080e-07 -1.927571262284444531e+00
2.200000000000000178e+00 3.952131466533614912e-07 -1.927580042174785069e+00
2.250000000000000000e+00 3.312003964417442603e-07 -1.927588076145912321e+00
2.299999999999999822e+00 2.775553373801642465e-07 -1.927595427831871433e+00
2.349999999999999645e+00 2.325988983642446328e-07 -1.927602155395812922e+00
2.399999999999999467e+00 1.949239067933206115e-07 -1.927608312007137004e+00
2.449999999999999289e+00 1.633510779974756133e-07 -1.927613946275941847e+00
2.499999999999999112e+00 1.368921020983293602e-07 -1.927619102648771676e+00
2.549999999999998934e+00 1.147187238537128451e-07 -1.927623821769246959e+00
2.599999999999998757e+00 9.613683005227358080e-08 -1.927628140806815882e+00
2.649999999999998579e+00 8.056471889617000670e-08 -1.927632093756551201e+00
2.699999999999998401e+00 6.751490122525183324e-08 -1.927635711712620603e+00
2.749999999999998224e+00 5.657884072363117411e-08 -1.927639023117819761e+00
2.799999999999998046e+00 4.741416903542017280e-08 -1.927642053991320159e+00
2.849999999999997868e+00 3.973397255663257965e-08 -1.927644828136584332e+00
2.899999999999997691e+00 3.329780184913033736e-08 -1.927647367331227546e+00
2.949999999999997513e+00 2.790415809528212776e-08 -1.927649691500410656e+00
2.999999999999997335e+00 2.338417504077483500e-08 -1.927651818875243617e+00
3.049999999999997158e+00 1.959634143844368737e-08 -1.927653766137502389e+00
3.099999999999996980e+00 1.642206592933348475e-08 -1.927655548551881148e+00
3.149999999999996803e+00 1.376196268054741267e-08 -1.927657180086853383e+00
3.199999999999996625e+00 1.153274986620544951e-08 -1.927658673525151523e+00
3.249999999999996447e+00 9.664629097017041204e-09 -1.927660040564761923e+00
3.299999999999996270e+00 8.099112047688095117e-09 -1.927661291911264341e+00
3.349999999999996092e+00 6.787181927592200736e-09 -1.927662437362263059e+00
3.399999999999995914e+00 5.687763593442696219e-09 -1.927663485884596462e+00
3.449999999999995737e+00 4.766431249692004712e-09 -1.927664445684950989e+00
3.499999999999995559e+00 3.994342190338784349e-09 -1.927665324274438374e+00
3.549999999999995381e+00 3.347317978352748469e-09 -1.927666128527676603e+00
3.599999999999995204e+00 2.805102372605006167e-09 -1.927666864736819363e+00
3.649999999999995026e+00 2.350716066246150149e-09 -1.927667538660994273e+00
3.699999999999994849e+00 1.969933993706263209e-09 -1.927668155571523823e+00
3.749999999999994671e+00 1.650833691968500716e-09 -1.927668720293302718e+00
3.799999999999994493e+00 1.383423597900446111e-09 -1.927669237242655598e+00
3.849999999999994316e+00 1.159328633093537064e-09 -1.927669710461976660e+00
3.899999999999994138e+00 9.715335202997721353e-10 -1.927670143651420975e+00
3.949999999999993960e+00 8.141576302023167955e-10 -1.927670540197911953e+00
3.999999999999993783e+00 6.822760134639338503e-10 -1.927670903201678998e+00
4.049999999999993605e+00 5.717564199869684671e-10 -1.927671235500548974e+00
4.099999999999993427e+00 4.791407270943182084e-10 -1.927671539692169533e+00
4.149999999999993250e+00 4.015268117996129149e-10 -1.927671818154354177e+00
4.199999999999993072e+00 3.364859502141825942e-10 -1.927672073063694036e+00
4.249999999999992895e+00 2.819797728648154589e-10 -1.927672306412601788e+00
4.299999999999992717e+00 2.363034212748971186e-10 -1.927672520024899194e+00
4.349999999999992539e+00 1.980260400102906715e-10 -1.927672715570094342e+00
4.399999999999992362e+00 1.659481441151910985e-10 -1.927672894576441642e+00
4.449999999999992184e+00 1.390674242429668084e-10 -1.927673058442897380e+00
4.499999999999992006e+00 1.165401108949026820e-10 -1.927673208450066289e+00
4.549999999999991829e+00 9.766232267338637030e-11 -1.927673345770213320e+00
4.599999999999991651e+00 8.184342092931728985e-11 -1.927673471476435196e+00
4.649999999999991473e+00 6.858602574766337057e-11 -1.927673586551051699e+00
4.699999999999991296e+00 5.747580189563450404e-11 -1.927673691893285524e+00
4.749999999999991118e+00 4.816502752191809122e-11 -1.927673788326294213e+00
4.799999999999990941e+00 4.036326828327219118e-11 -1.927673876603605230e+00
4.849999999999990763e+00 3.382583102506941941e-11 -1.927673957415009021e+00
4.899999999999990585e+00 2.834710244314919692e-11 -1.927674031391948928e+00
4.949999999999990408e+00 2.375477592408969940e-11 -1.927674099112459682e+00
4.999999999999990230e+00 1.990674292073890683e-11 -1.927674161105682460e+00
5.049999999999990052e+00 1.668265525722745224e-11 -1.927674217856003569e+00
5.099999999999989875e+00 1.397904014766027103e-11 -1.927674269806840757e+00
5.149999999999989697e+00 1.171729380189390213e-11 -1.927674317364105327e+00
5.199999999999989519e+00 9.818368340575034381e-12 -1.927674360899380268e+00
5.249999999999989342e+00 8.227196701682260027e-12 -1.927674400752819039e+00
5.299999999999989164e+00 6.895373161341922241e-12 -1.927674437235804561e+00
5.349999999999988987e+00 5.778932887778864824e-12 -1.927674470633386816e+00
5.399999999999988809e+00 4.842792833414932829e-12 -1.927674501206505964e+00
5.449999999999988631e+00 4.058975378029572312e-12 -1.927674529194032482e+00
5.499999999999988454e+00 3.400391079821929452e-12 -1.927674554814636787e+00
5.549999999999988276e+00 2.851052727237401996e-12 -1.927674578268491423e+00
5.599999999999988098e+00 2.389199948993336875e-12 -1.927674599738843808e+00
5.649999999999987921e+00 2.002842336423782399e-12 -1.927674619393440425e+00
5.699999999999987743e+00 1.678213124023386627e-12 -1.927674637385842882e+00
5.749999999999987566e+00 1.406874616804998368e-12 -1.927674653856624065e+00
5.799999999999987388e+00 1.179056852151916246e-12 -1.927674668934468816e+00
5.849999999999987210e+00 9.867662242868391331e-13 -1.927674682737179790e+00
5.899999999999987033e+00 8.277822871605167165e-13 -1.927674695372594726e+00
5.949999999999986855e+00 6.949996134153479943e-13 -1.927674706939432436e+00
5.999999999999986677e+00 5.822009541134320898e-13 -1.927674717528064630e+00
6.049999999999986500e+00 4.889422200449189404e-13 -1.927674727221217355e+00
